色彩还原真实可靠，,positive
说明这只镜头素质还是很高的。,positive
我想到一个问题，L头应该也有相同的问题吧。,neutral
今天去试用DP2X的体会。。。。,neutral
对焦有进步，,positive
但是屏幕实在不堪入目，,negative
图象完全看不清楚，,negative
简直就在摸黑。。。,neutral
价格日本的在4000左右，,neutral
港行在4500左右可以到香港保修但是贵了几百来块。。。,neutral
机身塑料感十足，,negative
按键按起来啪啪响，,negative
山寨行很强啊。。。,neutral
但是画质还是可以的。。。,positive
就是不懂为什么一个用屏幕做取景器的机器,neutral
屏幕用这么差的材料。。,negative
因为这一块毕竟不是技术问题了，,neutral
是SIGMA 没下决心给拍摄者更好的享受啊。。。。,neutral
现在比较纠结买还是不买。。。,neutral
不买直接入手LX5或者XZ1随便一款毫无疑问。。。。。。,neutral
求高手答疑。。。,neutral
听说有高手成功在DP2X上换了屏幕。。求教程。。。,neutral
腾龙A001锐度之高是有目共睹的,positive
但经过长时间观察,neutral
我发现A001的色彩非常干,negative
图像很硬,negative
小黑虽然部分焦段锐度跟不上,negative
但色彩油润的多,positive
出片更有“照片”的那种气息或者说更接近艺术品,positive
而腾龙出片我个人感觉比较像一个数码记录图像。,negative
到这里我想小黑和A001应该不只是一个超声波马达的问题了。,neutral
我是索尼用户 断然选择了小黑。,neutral
G头太贵了...,neutral
下午在上海星光试玩了富士新机X100S,neutral
1.外观做工,neutral
基本和X100相比无变化，,neutral
正面右下角多了一个大大的S,neutral
机身右上多了X100S的标志，,neutral
红色的S很明显,neutral
但远处看去，,neutral
你几乎无法区分X100和X100S,neutral
2）.取景,neutral
X100S取景时，,neutral
老X100那种取景画面明显的拖沓已经完全消失了,positive
内置的EVF很不错，,positive
感觉显示效果稍稍强过XE-1，,positive
图像刷新率很高,positive
（也可能是我试用的摄友的那个XE-1偏旧了，而X100S是全新展示机的原因吧）,neutral
切换成OVF后能看到一个明亮的、大大的对焦框、很有旁轴机拍照的感觉,neutral
2.8寸46万象素的液晶屏有点落伍了，,negative
5年前的东西了,neutral
但是显示效果还算不错,positive
就算你看惯了92万象素的NEX屏，,neutral
104万象素的佳能相机屏，,neutral
123万象素的RX1/RX100相机显示屏,neutral
对这个屏幕回放看照片的效果也是完全能接受的,neutral
3）.对焦速度,neutral
对焦速度并没有广告中的那么神，,positive
0.08秒不过也非常不错了，,neutral
反差大的地方合焦非常果断,neutral
由于试用过程中很匆忙，,neutral
后面有人排队在准备试机，,neutral
因此一切都是按机身默认拍摄的,neutral
光圈优先模式，,neutral
JPG直出，,neutral
上传一些，,neutral
自己看吧,neutral
感觉机身的自动白平衡有点问题，,negative
和索尼NEX微单一样，,neutral
每次拍摄前，,neutral
都需要手动去调节合适当时场景的白平衡,neutral
机身高感表现还算不错，,positive
ISO 3200完全可用，,neutral
ISO 6400缩图看也很不错,neutral
23/2的这枚镜头分辨率很出色，,positive
边角画质也很好,positive
5）.总结,neutral
目前，等效35/2这个人文焦段的大光圈定焦头的无反数码相机中：,neutral
NEX-5R+E24体积太大，,negative
RX1机身加镜头的体积也略大,negative
奥巴的17 f/1.8镜头也是个大块头，,negative
机身再小总体积也大,neutral
以上的组合，,neutral
出门不带包或背带，,neutral
想直接放衣兜里，,neutral
不太现实,neutral
只有富士X100S的镜头比较平一点，,positive
放大衣兜里没有任何压力,neutral
当然如此类似焦段，,neutral
并且较为便携的选择，,neutral
还有EOS M + EFM22这个选择，,neutral
画质是相当不错，,positive
佳能中庸的色彩和较小的反差度的照片风格适合绝大多数人的口味，,positive
佳能中庸的色彩和较小的反差度的照片风格适合绝大多数人的口味，,positive
人像肤色微单中可以算是无敌的,neutral
但那对焦速度我是受够了，,negative
绝对的缺陷商品，,neutral
本人被它的对焦速度折磨了一个半月后果断出掉,neutral
价格方面，,neutral
日本X100S目前网购最低价在10.6万日元（约7200人民币），,neutral
店里零售价格约7800人民币,neutral
我从星光店里的营业员那里解到，,neutral
国内行货价格会是在8300元左右，,neutral
我估计淘宝水货应该在7500-8000元左右,neutral
如果你追求极限画质的便携机，,neutral
那还有索尼RX1作为选择,neutral
C幅机身的画质表现（画面的致密程度、色深、曝光宽容度）和全幅底的相机毕竟还是有明显的差距,neutral
不过就短暂体验得出的X100S的总体表现来说，,neutral
作为完成了C幅大底DC对焦速度革命的里程碑级的机型,neutral
富士X100S这台相机，,neutral
无论你是作为主机还是单反备机用，,neutral
都是非常值得入手的,neutral
大家好。,neutral
在无忌潜水很久，,neutral
借着新购6D的契机，,neutral
第一次冒泡发帖，,neutral
顺便纪念过去七年里用350D拍的一些片子，,neutral
还请大家多多指教。,neutral
记得05年刚大一，,neutral
本打算购买一台数码卡片机去替换那台老旧的傻瓜胶片机，,neutral
和老头子去了相机店，,neutral
他竟二话不说给我买了套当时最新的eos 350d，,neutral
出乎意料的喜悦持续了很久，,neutral
也让我开始喜欢上摄影。,neutral
七年前单反远没有现在这样普及，,neutral
350d捏在手里的感觉便是“高端”和让人略带一点点虚荣。,neutral
用过一段时间，,neutral
便开始不满足于18-55套头的素质，,neutral
先后进了17-85 is 和50/1.8。,neutral
接下来的时间，,neutral
用它拍了不少汉口旧租界里的优秀建筑和街道，,neutral
大学校园，,neutral
城市风光，,neutral
天体天象，,neutral
以及少量人像。,neutral
忙于学业，,neutral
因此并没有花太多时间专心琢磨摄影，,neutral
更庆幸没有掉入器材高烧者的行列，,neutral
只有闲下来时带上机器四处走走拍拍，,neutral
然后依靠拙劣的ps或光影魔术技术后期对照片进行一番美化，,neutral
现在看那些片子，,neutral
许多后期效果过于夸张，,neutral
毫无画质可言。,neutral
于是350D一用就是七年，,neutral
虽然运转完好，,neutral
但按现在的要求，,neutral
手感，操控，性能，画质已然全面落后。,negative
手感，操控，性能，画质已然全面落后。,negative
手感，操控，性能，画质已然全面落后。,negative
手感，操控，性能，画质已然全面落后。,negative
17-85因为光圈排线坏掉送修两次，,neutral
小痰盂松松垮垮。,neutral
是到换机器的时候了。,neutral
上个月，拿着奖学金回国买了6D套机，,neutral
在英国259英镑入了50/1.4。,neutral
一机两头，,neutral
相较于之前的器材，,neutral
可谓全方位的升级，,neutral
很满足。,neutral
很多色友抱怨6D性能缩水，,neutral
24-105是伪L头种种，,neutral
虽不假，,neutral
但毕竟一分钱一分货，,neutral
凡事无法尽善尽美，,neutral
自己够用就好。,neutral
对我而言，,neutral
高性能的5D3完全大材小用，,neutral
价格相较6D多出来的部分去换1/8000的快门和61个对焦点并不值得。,neutral
6D把玩了两周多，,neutral
下面简要说说自己的感想：,neutral
1、        手感一流，,positive
我手大，,neutral
小拇指依然可以牢牢挂在机器上，,neutral
握持感很合适。,positive
2、        全副机有这样的重量非常舒服，,positive
尽管比350d要重许多。,neutral
3、        机顶塑料部件厚实有质感，,positive
非常可靠。,neutral
4、        配24-105略微不平衡，,neutral
但镜头的压手感有利于持机稳定性。,positive
5、        11点对焦够用，,positive
和ex比好太多。,neutral
中央对焦点暗光下对焦稳准快，,positive
周围对焦点日光下对焦无压力。,positive
拍风景静物没问题。,positive
但快拍人像难以追焦，,negative
先对焦后构图速度太慢且容易焦点偏移。,negative
6、        机背液晶屏竟然是塑料的！,negative
7、        转轮和八向键比较好用（或许是因为我没有尝过摇杆的厉害吧）,positive
7、        转轮和八向键比较好用（或许是因为我没有尝过摇杆的厉害吧）,positive
8、        SD卡插槽足够用。,positive
9、        受苹果影响，,neutral
个人很喜欢机背的按钮布局，,positive
简洁方便。,neutral
其实个人感觉左一串，,neutral
右一串按钮并不美观。,neutral
10、        套头性价比高，,positive
色彩浓郁透亮且锐度较高，,positive
色彩浓郁透亮且锐度较高，,positive
24端畸变较大。,neutral
镜头向下镜筒会伸出。,neutral
11、        不知为何，,neutral
快门按钮需要着力才能释放快门，,negative
担心长久如此影响寿命。,neutral
12、        WIFI功能很好玩，,positive
仅此而已，,neutral
聊胜于无。,neutral
总之，入新机很喜悦很满足，,neutral
接下来的几年里，,neutral
多钻研这一机两头，,neutral
多拍些好照片和大家分享！谢谢！,neutral
最后一狠心，,neutral
拿下了5D3和50 1.4。,neutral
拿到手上第一感觉是并没有我想象的那么重，,neutral
握感很舒服。,positive
我的手不大，,neutral
D7000拿在手上就很合适了。,neutral
而5D3的握感有种让我很放心的感觉。,positive
尼康佳能的操控很不一样。,neutral
一年半之前我拿到D7000的时候，,neutral
还没看说明书，,neutral
来回摆弄几下就挺明白了。,neutral
但是这回拿到5D3，,neutral
玩得就不太溜，,neutral
尤其是选择对焦点时需要同时用两个转盘来控制，,neutral
还需要时间来适应。,neutral
首先测试的就是高感。,positive
没有一级一级往上试，,neutral
跟着说明书直接拍了张ISO6400的照片，,neutral
顿时感动得不行，能用！,neutral
用D7000的时候，,neutral
没事就提着相机去街上。,neutral
但只要天色一暗下来，,neutral
我就把相机收进包里了：,neutral
不用挣扎，,neutral
拍出来绝对不能看。,neutral
不过同时发现另外一个问题，,neutral
就是快门声音不怎么样，,negative
甚至我觉得不如D7000那么干脆果断。,neutral
因为经常看到有人说5D2的声音一塌糊涂，,negative
5D3好多了，,neutral
我现在特别好奇5D2的声音到底是个什么样。,neutral
高感带给我的是感动，,positive
至于我严重关心的对焦，,positive
带给我的则是惊喜。,neutral
之前D7000对焦时，,neutral
虽然说不上拉风箱，,neutral
但速度不算很快。,neutral
而5D3几乎瞬间就牢牢抓住了主体，,neutral
我倒是反而愣了一下。,neutral
实际上我对D7000的对焦已经非常满意了，,positive
所谓速度不快那是对比5D3。,neutral
5D3的速度对我来说简直有点“性能过剩”了，,positive
不过对焦嘛，,neutral
怎么都不嫌快，,neutral
呵呵。,neutral
"我父亲去年年底买了GRD4,",neutral
过年用了一段时间.,neutral
"建议老手才买这台,",neutral
不然不是很好用..,neutral
"如果是随拍,",neutral
"不建议,",neutral
毕竟是定焦..,neutral
"画质还不错,",positive
"就是不太方便,",negative
而且很象没有录像.,negative
"我个人是用不习惯,",neutral
毕竟随身机器要多元化(个人建议),neutral
"X10,",neutral
"从价格上就没怎么关注,",neutral
所以不太清楚..,neutral
当然手感很象还不错!,positive
LX5应该是全方位的相机..,neutral
"如果没有进GF3,",neutral
应该就是进这台.,neutral
"有24,有2.0,",neutral
录像也还可以..,positive
尺寸应该也比GF3+镜头要小(错了请纠正)...,positive
应该算很不错的备机了!!,neutral
GF3是一部很好玩的机器...,neutral
"除了楼下资深说的要为镜头纠结,",neutral
"很不错的一款机器,",neutral
我目前在用.配14/2.5和X14-42...,neutral
"如果不出这个系统,",neutral
估计会进个45/1.8..,neutral
基本上这个系统我投资的就应该够了...,neutral
主力还是在单反!!,neutral
入手6D以及17-40，,neutral
结合之前的5D2+24LII谈谈感想,neutral
优点----------,neutral
1.高感比无敌兔强不少，,positive
确实有实际价值，,neutral
17-40的F4，,neutral
ISO5000可以接受,neutral
以前用无敌兔开到1.4光圈，,neutral
ISO3200出图也没此刻的5000干净,positive
2.虽然太暗也拉风箱现象，,neutral
但是此时对焦成功率比无敌兔高太多太多了,positive
3.使用1小时后重量和体积的优势--比无敌兔+24LII巨大了....,positive
3.使用1小时后重量和体积的优势--比无敌兔+24LII巨大了....,positive
想想以前在四川拍片，,neutral
上午拍到下午，,neutral
举起机器的时候已经有些困难了,neutral
6D组合便利性强太多了,neutral
缺点----------,neutral
1.就一姐夫机的大小，,negative
没有无敌兔拿着那种优越感了，,neutral
感觉成X幅人了,neutral
2.转盘和那个十字大按键有些容易误操作，,negative
操作的时候小里小气的，,negative
比无敌兔差一个档次,neutral
3.机身轻小后的缺陷---装个17-40都觉得头重脚轻，,negative
无敌兔+24LII感觉都没这样,neutral
k01与三星nx200的一些感受，或者说无图测评,neutral
这里放一并说说吧,neutral
星期六、日玩耍了两天，,neutral
发现在01这家伙优点很多的！,neutral
1是做工厚实，,positive
用料好。,positive
机器的工程塑料手感滑溜，,positive
而转盘、开机波轮和闪光灯貌似都是整块的金属，,neutral
冰冷冰冷的；,neutral
当然nx200整机都是金属，,neutral
但把握度不如01,negative
2是电池够玩，,positive
开机够快，,positive
这两点都赢三星nx200（200电池其余也不差）；,neutral
3是菜单的灵活性01赢，,positive
但是三星的全时手动对焦非常方便，,positive
半按快门自动对焦后旋转对焦环机器可自动放大,neutral
进行手动对焦；,neutral
4是颜色表现01更舒服，,positive
自动白平衡更准确。,positive
但是用惯了2020w像素，,neutral
1600确实不够high！,neutral
要是01能用7100那片2400w无低通就无敌了,neutral
5高感表现01胜出,positive
6最喜欢01换镜头时封闭cmos的设计，,positive
这个太无敌了,neutral
7三星最爽的是手头那颗30 f2饼干头，,positive
1k出头性价比无敌，,positive
实用性（焦段与光圈）远胜01的40薯片，,positive
当时选nx200就是看中这头。,neutral
综合来说01更给我“开机工作”的欲望，,neutral
或者这就是历史沉淀吧！,neutral
写到这忽然发现两者结合就是个人感觉基本完美的微单：,neutral
k01换2000w以上像素，,neutral
增加30mm f2以上（24mm更好）饼干头加上全时手动自动放大对焦,neutral
新购入柯达Z990一台，,neutral
前天下午收到。,neutral
于是昨天今天乘着早上上班和中午时间试了些片子。,neutral
感觉……还成吧，,neutral
对得起这个价格。,neutral
先说下该机的缺点吧：,neutral
1：操作系统反映速度很慢，,negative
有时候界面操作都会有些许延时现象。,negative
2：内存里照片拍到个十张以后，,neutral
每拍一张到再次能拍摄，,neutral
中间有大概6秒左右的呆滞时间，,neutral
如果是用RAW，,neutral
那中间的呆滞时间大概要10秒左右。,neutral
无语死了，,neutral
真是台强制我不要乱按快门的好机器啊………………。,negative
然后ISO最低只有125，,neutral
没有官网说的64。,neutral
然后这机子其实有全景扫描，,neutral
不过改了个名字叫“自动全景”然后这机子长焦端应该没有等效840MM那么长，,neutral
感觉上最多也就640MM样子。,neutral
然后官网说长焦端最大光圈可以F5.6，,neutral
但拍出照片的EXIF却常常显示F11或F12，,neutral
新购入柯达Z990一台，试机感想,neutral
客观的说这机子画质还好，,positive
真的就是系统慢了点。,negative
我之前买过柯达DX4390和M763，,neutral
都是很好的机子，,neutral
反应速度快，,positive
画质也好。,positive
其他的型号也用过，,neutral
比如P880,neutral
总之都比Z990好。,neutral
本帖前面17楼那位仁兄说的真不假，,neutral
柯达画质最好都是2006年2007年之前的款，,neutral
而且最近关注了一些柯达相机资料，,neutral
它的系统也是2009年之前的款好。,neutral
不过买了就好好用吧。,neutral
用好了也不错，,neutral
毕竟这个价格的30倍长焦也就柯达一家了。,neutral
曾经用过一年多D3S，,neutral
后来被D800E的高像毒蛊惑 ，,neutral
出了D3S上D800E，,neutral
结果对焦和色彩让人失望，,negative
结果对焦和色彩让人失望，,negative
转接徕卡R头的味道荡然无存，,negative
无奈出尼入佳，,neutral
现在又想回尼康，,neutral
但可供选择的只有D4，D3X，,neutral
后者有些老了，,neutral
没有机内除尘是个问题，,negative
另外高感也差很多，,negative
那么D4值不值得入，,neutral
1，感觉以D800为代表尼康新机色彩趋向明艳，,positive
没有以往厚重扎实，,neutral
不知D4是不是也是这样？,neutral
2，高感有说D4不如D3S的，,negative
也有说D4比1DX好的，,neutral
现在手里有1DX高感确实很牛B，,positive
D4到底如何？,neutral
3，以前的D3S用过两台，,neutral
机身蒙皮磨蚀严重，,negative
夏天似乎还掉黑色，,neutral
D4机身蒙皮有没有改进？,neutral
谁同时用过canon g1x与sony rx100？,neutral
打算升级选择其中一款。,neutral
目前手头有canon的老相机a620，,neutral
对a620不满意的地方，,neutral
主要是高清视频录制清晰度差。,negative
我平时一般用光圈优先，,neutral
动态照片用快门优先，,neutral
或者用场景模式。,neutral
白天、晚上预先调整下白平衡，,neutral
对焦用自动，,neutral
测光用点测或者平均测。,neutral
一般都是原图jpg直出，,neutral
不用电脑后期处理。,neutral
使用频率来说，,neutral
平均每个月能使用1次相机拍摄、录像。,neutral
主要是拍摄静态人物照片，,neutral
有的时候会拍摄动态人物（抓拍）和动态人物录像。,neutral
去店里 用了下rx100，,neutral
操作手感不如a620，,positive
g1x的手感应该比较好。,positive
外观上，rx100比较小巧时尚,positive
g1x与a620外观差不多,neutral
优点：,neutral
1、        小巧,neutral
本人用相机最主要的场所有2个,neutral
——户外旅游和日常工作记录，,neutral
索尼NEX的小巧是这两种情况下，,neutral
特别是户外旅游中，,neutral
非常重要的特性。,neutral
小巧极大地提升了拍摄的欲望，,neutral
省下的重量让我能够携带别的器材。,neutral
比如说，,neutral
2011年我去智利百内国家公园时，,neutral
虽被它的美景深深震撼，,neutral
但因为背着近20公斤的负重和佳能单反相机，,neutral
也没能带上三脚架，,neutral
3天所拍的照片加起来居然没有今年故地重游不到2天所拍的照片多。,neutral
2、        优秀的手感,positive
索尼NEX相机并没有像市场上大部分无单相机一样因为体积缩小而在手感上有任何缩水。,neutral
大而深的手柄握在手里非常牢固和让人放心，,positive
经我实际对比，,neutral
NEX-6比尼康D7000的手感都要好，,positive
比我同时拥有的松下GH2也要好。,neutral
3、        摄像功能,neutral
NEX系统的5系、6系和7系的摄像功能都相当强大，,positive
其中，,neutral
NEX系统是当前单反和无反系统中实现1080 50/60P摄像最廉价的解决方案。,neutral
摄像画质好过同时期的佳能、尼康的半幅机（新上市的尼康D5200那块东芝的感光元件听说更强），,positive
但比松下GH2还是差了很远。,neutral
4、        丰富的功能,positive
画质和操控上，,neutral
市场上同级别的可换镜头相机都差不大多。,neutral
但索尼强大的电子技术让其用户可以享受一些其他用户没有的新技术，,positive
比如峰值对焦、自动全景、不输单反的对焦转接环、多帧降噪等。,neutral
但大大改善了一个系统的使用体验。,neutral
5、        良好的发展前途,neutral
换系统是下下之策。,neutral
花钱费力不说，,neutral
新的系统还需要花时间去适应。,neutral
本人从尼康（被偷，因视频功能转佳能）到佳能（上全幅后觉得太沉，因视频功能和轻巧转松下）到松下（因JPG画质不好，试用奥林巴斯后觉得噪点偏多而转索尼）再到索尼，,neutral
烧了不少钱，,neutral
走了很多冤枉路。,neutral
为了避免换系统的情况，,neutral
应选择适合自己、有长远的前途的系统。,neutral
索尼NEX系统吸引了副厂的大量兴趣（比如说EF-NEX和Contax-NEX转接环），,neutral
支持全幅，加上索尼有完整的感光元件、机身、镜头产品线，,neutral
自身科技实力、财力物力强大，,neutral
是非常有前途的系统。,positive
缺点：,neutral
1、        色彩,neutral
如果未来我再次换系统，,neutral
或者双修，,neutral
就只是怪索尼的色彩。,negative
索尼的感光元件很出色，,positive
但对色彩的处理还不如众老厂经验丰富。,negative
拍出来的照片色调有些奇怪，,negative
室内人像偏黄偏绿，,neutral
室外风景偏蓝偏绿。,neutral
当然这也许是白平衡的问题，,negative
通过拍RAW调整后好很多，,neutral
但终归还是麻烦。,neutral
不过JPG色彩还是比我之前用的松下GH2好不少的。,positive
目前对索尼的色彩还在摸索、适应中。,neutral
2、        稍逊于单反的机械性能,negative
画质上索尼NEX已经与单反无异，,positive
但在自动对焦、操控感受上还存在一定差距。,negative
但在自动对焦、操控感受上还存在一定差距。,negative
不过而且毕竟单反发展了几十年，,neutral
无反才5年不到，,neutral
之后的路还长。,neutral
3、        暂时还不够丰富的系统,negative
索尼NEX系统在这两年镜头上补上了不少，,positive
但在大光圈长焦和闪光灯上还有不足。,negative
但在大光圈长焦和闪光灯上还有不足。,negative
一个系统居然同时使用3个不同的闪光灯接口，,neutral
实在是不可原谅。,negative
目前还没有配NEX-6的既小巧又足够强大的闪光灯。,negative
NEX-5n,neutral
小巧的高画质,positive
尼康D7000微缩版，,neutral
价格一半以下。,positive
画质优秀，,positive
对焦尚可，,positive
手感不错，,positive
最便宜的1080 50/60P摄像机。,neutral
固件升级后的机器可以设置自定义键，,neutral
操作更加便捷。,positive
感光度、白平衡、测光、对焦模式、画质、连拍速度等常用设置都可以在2步操作以内进行调整。,neutral
主要的问题：,neutral
1、        只有一个外置接口。,negative
因为习惯了单反，,neutral
我的NEX-5n总是接着外置的电子取景器。,neutral
但问题是闪光灯也得用同一个外置接口，,neutral
于是常常得在取景器和闪光灯之间换来换去，,neutral
很不方便。,neutral
2、        触摸屏。,neutral
用过m4/3系统的人绝对会受不了索尼NEX的触摸屏，,negative
因为实在差太远了。,neutral
松下的GH2的触摸屏灵敏、快速，,positive
单单一个“爽”字哪能形容。,neutral
我曾一度习惯了把相机捧在腰间，,neutral
左手大姆指点屏幕对焦，,neutral
右手大姆指按快门的拍摄方法。,neutral
相比之下，,neutral
目前的NEX触摸屏除了用于菜单以外，,neutral
基本没用。,negative
NEX-6在NEX-5n优秀的画质之上，,positive
增加了相位对焦、取景器、闪光灯接口，,positive
增加了相位对焦、取景器、闪光灯接口，,positive
增加了相位对焦、取景器、闪光灯接口，,positive
增强了手感。,positive
除了没有触摸屏以外，,negative
基本上NEX-5n缺的，,neutral
它都补上了，,neutral
是性能优秀，,positive
性价比上佳的机器，,positive
也是我个人意见中，,neutral
第一台能真正替代单反的无反相机。,neutral
对焦比较快速、准确；,positive
握在手里比尼康D7000手感要好。,positive
主要问题：,neutral
这机子分大陆版和世界各地版。,neutral
其他市场上的NEX-6都是带APP功能的，,neutral
可以在相机上安装网上的各种小插件，,neutral
包括定时快门、机内PS、远程操作等。,neutral
国行的NEX-6既没有APP功能，,neutral
视频最高帧率又只有50P（根据国内视频制式不同，SONY的相机分50P和60P版），,neutral
配置是世界上最低的，,neutral
所以价格也比水货便宜将近1000人民币，,neutral
购买前应注意区别。,neutral
没用过单反，,neutral
手头只有徕卡d-lux4，,neutral
前一段有了小宝宝，,neutral
现在4个月了，,neutral
想给他照点照片，,neutral
总觉得相机不给力，,neutral
看别人又5d3拍的人像，,positive
真是好，,neutral
但又感觉机器太大太重了，,neutral
价格对我来说也贵了，,negative
毕竟要花钱的地方还有很多。,neutral
看了一些朋友的帖子，,neutral
喜欢e-m5的外观，,positive
照片效果也很好，,positive
但还是不太有信心，,neutral
不知道会比我原来的机器拍人像强多少，,neutral
会不会有很大的提升，,neutral
原来的小机器想获得浅景深几乎是不可能的，,neutral
除非拍微距，,neutral
拍人像很难突出主题，,neutral
弱光下对焦困难，,neutral
e-m5在这些方面会好很多吗？,neutral
本人是相机经销商，,neutral
"个人觉得 5D3做工不如D800,",negative
功能不如A99，,negative
红圈头除了型号多，,neutral
没什么特点，,neutral
ZA头和金圈都各有特点，,neutral
ZA头做工扎实，,neutral
金圈镀膜亮骚，,neutral
红圈感觉就50 1.2做的还可以，,neutral
不过买的人也少，,neutral
机身方面，,neutral
佳能貌似工业设计很一般，,negative
5D2卡口会松，,negative
5D3防尘不好，,negative
但客户就认佳能，,neutral
不管懂还是不懂的，,neutral
对他们来说除了5D3，,neutral
没其他机器了，,neutral
A99就不谈了，,neutral
D800都被鄙视！！,neutral
而且佳能的用户群越来越小白化,neutral
拿着5D3来问我自动挡在哪里，,neutral
我都很无语;,neutral
一个小姑娘，,neutral
"个子还没1米6,",neutral
廋廋小小的，,neutral
脖子上挂个5D3加24-105（就一学生，不是学摄影的）,neutral
我看了都心疼，,neutral
明明有NEX7怎么轻巧的机器，,neutral
我如何劝说都不卖，,neutral
理由是太小了，,neutral
带出去没面子！！,neutral
我估计她都分不出5D3和NEX7拍的照片有啥区别,neutral
前天一个小姑娘来卖600D，,neutral
省了几个月饭钱，,neutral
没什么钱，,neutral
我建议她买F3，,neutral
至少省1000元，,neutral
一句话堵死我：微单拍的没单反好？,neutral
结果借了同学500块，,neutral
买的600D，,neutral
还说要吃1个月的萝卜咸菜了！,neutral
难道大鼻子就这么有号召力？,neutral
佳能 60D点评,neutral
"成像优秀,",positive
操控优秀的1个机子。,positive
"多数性能优于或者等于50D,",positive
"翻转屏非常好用,",positive
单手操作方便。,positive
"现阶段价格感觉还是可以再低一些,",neutral
低于6k就算是比较合适价位了。,neutral
"如果能有对焦微调,",negative
那就更好了。,neutral
"对于60D,",neutral
"个人觉得还真是非常好用的,",neutral
其功能已大都能满足我目前的使用要求。,positive
"对于有人说它是塑料机身,",negative
本人并不感冒。,neutral
"我之前用的350D,",neutral
"5年多了也没啥问题,",neutral
"如今的机子更新换代这么快,",neutral
我更看重的是机子的基本性能。,neutral
"要说60D的缺点,",neutral
"我最不满意的是那个删除键,",negative
"你用左手的那个手指去操作都会觉得别扭,",neutral
"真不知佳能的设计师是怎么想的,",neutral
小遗憾吧!,neutral
原先用7D，,neutral
拿350D当备机。,neutral
但是由于截幅机不能很好的反映镜头的视角，,neutral
350D毕竟也老了，,neutral
最近就入了以画质见长的无敌兔。,positive
进过一段时间的拍摄，,neutral
写一下自己的感受，,neutral
供有需要的摄友参考。,neutral
外观及手感：,neutral
刚拿到无敌兔，,neutral
明显感觉7d比它有型多了。,neutral
无敌兔的按钮不像7d那种磨砂的，,neutral
类似抛光的样子，,neutral
整体感觉就是一入门机的样子。,negative
机身的握感上，,neutral
7D更符合人体工学（如快门按钮处），,positive
也胜出。,neutral
相比较，,neutral
无敌兔的手柄更适合手掌宽大的人。,neutral
不过对于外观和手感，,neutral
也还是见仁见智了。,neutral
还有需要一说的就是无敌兔的那个快门声音，,negative
的确难听，,neutral
刚到手一试真的让我有种想吐的感觉。,neutral
感觉这个反光板要掉下来一样。,neutral
相比较7D的快门让人着迷多了，,positive
当然从佳能官方的介绍，,neutral
7D的快门声音是根据专业摄影师的反馈进行调教的，,neutral
小日本做事的确细致。,neutral
当然，,neutral
7d由于连拍性能的关系，,neutral
快门机构也是和无敌兔有差异的。,neutral
操作：,neutral
7d以对焦、操控见长。,positive
7d以对焦、操控见长。,positive
的确相比较而言，,neutral
无敌兔显得有些弱智。,neutral
从操控而言，,neutral
无敌兔给我的感觉和我以前用的350d和550d差不多。,neutral
看到网上有很多摄友评论无敌兔的对焦什么的不输7d，,neutral
对此我只能劝这些摄友不要再“意淫”了。,neutral
如果拍摄静物（花花草草、到此一游照什么的），,neutral
两者的差别可能不是很大。,neutral
但如果要拍摄动体，,neutral
无敌兔明显敌不过7d，,negative
成功率低得多。,neutral
画质：,neutral
无敌兔以画质见长，,positive
当我看到兔子的出片，,neutral
不得不赞叹。,neutral
其画质细腻、饱满、明暗及色彩过渡也好于7D，,positive
其画质细腻、饱满、明暗及色彩过渡也好于7D，,positive
颜色无敌兔也更为厚重些。,positive
配上镜头的暗角效果，,neutral
无敌兔拍的小品，,neutral
那感觉和效果是7d脚底抹油也赶不上。,negative
那感觉和效果是7d脚底抹油也赶不上。,negative
在ISO方面，,neutral
无敌兔在400时也有较好的表现，,positive
7d的ISO我一会不敢超过200。,negative
总的而言，,neutral
相比较7d，,neutral
无敌兔的画质可以用赏心悦目来形容。,positive
佳能对这两款机子的定位非常明晰，,neutral
可以说互相无法替代。,neutral
如果是静静心心拍点东西的话，,neutral
使用无敌兔不会让你失望，,neutral
优异的画质加之充分发挥镜头的视角，,positive
可以让你充分享受摄影的乐趣。,neutral
如果要个能扎扎实实陪着你打硬仗的家伙，,neutral
7d绝对是一把好手，,neutral
他的操控让你能体验“专业”二字。,positive
目前，,neutral
我常会随身携带的是7d。,neutral
外拍时会以无敌兔主打。,neutral
对于这两款机子的选择，,neutral
我也写些我的建议。,neutral
相对而言，,neutral
7D是专业性更强的机子，,positive
性格鲜明，,positive
画质和我曾用过的550D一样（一个月就被我出掉了），,neutral
但是强劲的机能会弥补画质的不足。,positive
但是强劲的机能会弥补画质的不足。,negative
如果对运动拍摄及连拍由较高需求的人，,neutral
除了1D之外，,neutral
7D是唯一的选择。,neutral
无敌兔那个蜗牛就别考虑了。,neutral
如果没有上述需求，,neutral
550D、60D这类足够了，,neutral
5DII有点浪费。,neutral
5DII没有内闪，,negative
旅游什么拍生活照很不方便，,neutral
这也是我先上了7D的重要原因之一。,neutral
对于画质要求较苛刻并且以看原图为主的摄友，,positive
可以多花些钱上无敌兔，,neutral
直接跳过7D。,neutral
虽然无敌兔不如7D那么专业，,neutral
但是面对它的画质还有全幅视角，,positive
但是面对它的画质还有全幅视角，,positive
对得起那点银子。,neutral
最后想说的是，,neutral
再给我点银子，,neutral
